tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,next,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.54,with,fs-tro-0080430,,with,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.54,an,fs-tro-0080450,,a,#d,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.54,accent,fs-tro-0080470,,accent,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.54,tuned,fs-tro-0080490,,tune,#vvn,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.54,in,fs-tro-0080510,,in,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.54,selfsame,fs-tro-0080530,,selfsame,#d,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.54,key,fs-tro-0080550,,key,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
l,,1.3.55,,ftln-0508,,,,I,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
w,,1.3.55,Retorts,fs-tro-0080560,,retort,#vvz,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.55,to,fs-tro-0080580,,to,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.55,chiding,fs-tro-0080600,,chide,#vvg,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.55,Fortune,fs-tro-0080620,,fortune,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
pc,,1.3.55,.,fs-tro-0080630,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Nestor_Tro
sp,,,,sp-0509,{'#Ulysses_Tro'},,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
l,,1.3.56,,ftln-0509,,,,F,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
w,,1.3.56,Agamemnon,fs-tro-0080650,,Agamemnon,#n1-nn,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.56,",",fs-tro-0080660,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
l,,1.3.57,,ftln-0510,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
w,,1.3.57,Thou,fs-tro-0080670,,thou,#pns,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.57,great,fs-tro-0080690,,great,#j,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.57,commander,fs-tro-0080710,,commander,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.57,",",fs-tro-0080720,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.57,nerves,fs-tro-0080740,,nerve,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.57,and,fs-tro-0080760,,and,#cc,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.57,bone,fs-tro-0080780,,bone,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.57,of,fs-tro-0080800,,of,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.57,Greece,fs-tro-0080820,,Greece,#n1-nn,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.57,",",fs-tro-0080830,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
l,,1.3.58,,ftln-0511,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
w,,1.3.58,Heart,fs-tro-0080840,,heart,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.58,of,fs-tro-0080860,,of,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.58,our,fs-tro-0080880,,our,#po,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.58,numbers,fs-tro-0080900,,number,#n2,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.58,",",fs-tro-0080910,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.58,soul,fs-tro-0080930,,soul,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.58,and,fs-tro-0080950,,and,#cc,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.58,only,fs-tro-0080970,,only,#j,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.58,sprite,fs-tro-0080990,,spirit,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.58,",",fs-tro-0081000,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
l,,1.3.59,,ftln-0512,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
w,,1.3.59,In,fs-tro-0081010,,in,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.59,whom,fs-tro-0081030,,who,#crq-ro,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.59,the,fs-tro-0081050,,the,#d,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.59,tempers,fs-tro-0081070,,temper,#n2,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.59,and,fs-tro-0081090,,and,#cc,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.59,the,fs-tro-0081110,,the,#d,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.59,minds,fs-tro-0081130,,mind,#n2,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.59,of,fs-tro-0081150,,of,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.59,all,fs-tro-0081170,,all,#d,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
l,,1.3.60,,ftln-0513,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
w,,1.3.60,Should,fs-tro-0081180,,shall,#vmd,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.60,be,fs-tro-0081200,,be,#vvi,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.60,shut,fs-tro-0081220,,shut,#vvn,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.60,up,fs-tro-0081240,,up,#acp-av,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.60,",",fs-tro-0081250,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.60,hear,fs-tro-0081270,,hear,#vvb,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.60,what,fs-tro-0081290,,what,#crq-r,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.60,Ulysses,fs-tro-0081310,,Ulysses,#n1-nn,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.60,speaks,fs-tro-0081330,,speak,#vvz,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.60,.,fs-tro-0081340,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
l,,1.3.61,,ftln-0514,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
w,,1.3.61,Besides,fs-tro-0081350,,beside,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.61,th’,fs-tro-0081370,,the,#d,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.61,applause,fs-tro-0081390,,applause,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.61,and,fs-tro-0081410,,and,#cc,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.61,approbation,fs-tro-0081430,,approbation,#n1,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.61,",",fs-tro-0081440,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
l,,1.3.62,,ftln-0515,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
w,,1.3.62,The,fs-tro-0081450,,the,#d,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.62,which,fs-tro-0081470,,which,#crq-r,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,1.3.62,",",fs-tro-0081480,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
stage,delivery,SD 1.3.62,,stg-0515,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
pc,,SD 1.3.62,(,fs-tro-0081500,,,,,roman,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
w,,SD 1.3.62,to,fs-tro-0081510,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,SD 1.3.62,Agamemnon,fs-tro-0081530,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
pc,,SD 1.3.62,),fs-tro-0081540,,,,,roman,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.62,most,fs-tro-0081560,,most,#d-s,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.62,mighty,fs-tro-0081580,,mighty,#j,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
w,,1.3.62,for,fs-tro-0081600,,for,#acp-p,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,#Ulysses_Tro
c,,, ,,,,,,,,,1,3,#ATTENDANTS.GREEK_Tro #Agamemnon_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Ulysses_Tro,14,
