tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,1.4.37,Which,fs-cor-0079900,,which,#crq-r,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.37,makes,fs-cor-0079920,,make,#vvz,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.37,me,fs-cor-0079940,,i,#pno,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.37,sweat,fs-cor-0079960,,sweat,#n1,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.37,with,fs-cor-0079980,,with,#acp-p,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.37,wrath,fs-cor-0080000,,wrath,#n1,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
pc,,1.4.37,.,fs-cor-0080010,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
pc,,1.4.37,—,fs-cor-0080020,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
w,,1.4.37,Come,fs-cor-0080030,,come,#vvb,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.37,on,fs-cor-0080050,,on,#acp-av,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
pc,,1.4.37,",",fs-cor-0080060,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.37,my,fs-cor-0080080,,my,#po,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.38,fellows,fs-cor-0080090,,fellow,#n2,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
pc,,1.4.38,!,fs-cor-0080100,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
l,,1.4.39,,ftln-0524,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
w,,1.4.39,He,fs-cor-0080110,,he,#pns,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.39,that,fs-cor-0080130,,that,#cs,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.39,retires,fs-cor-0080150,,retire,#vvz,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
pc,,1.4.39,",",fs-cor-0080160,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.39,I’ll,fs-cor-0080180,,i|will,#pns|vmb,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.39,take,fs-cor-0080200,,take,#vvi,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.39,him,fs-cor-0080220,,he,#pno,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.39,for,fs-cor-0080240,,for,#acp-p,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.39,a,fs-cor-0080260,,a,#d,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.39,Volsce,fs-cor-0080280,,Volsce,#n1-nn,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
pc,,1.4.39,",",fs-cor-0080290,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
l,,1.4.40,,ftln-0525,,,#short,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
w,,1.4.40,And,fs-cor-0080300,,and,#cc,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.40,he,fs-cor-0080320,,he,#pns,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.40,shall,fs-cor-0080340,,shall,#vmb,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.40,feel,fs-cor-0080360,,feel,#vvi,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.40,mine,fs-cor-0080380,,my,#po,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,1.4.40,edge,fs-cor-0080400,,edge,#n1,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
pc,,1.4.40,.,fs-cor-0080410,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,#Coriolanus_Cor
stage,business,SD 1.4.40.1,,stg-0525.1,"{'#Coriolanus_Cor', '#SOLDIERS.VOLSCIAN_Cor', '#SOLDIERS.ROMAN_Cor', '#Lartius_Cor'}",,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
stage,sound,SD 1.4.40.1,,snd-0525.1,,,alarum,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,Alarum,fs-cor-0080420,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
pc,,SD 1.4.40.1,.,fs-cor-0080430,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,The,fs-cor-0080450,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,Romans,fs-cor-0080470,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,are,fs-cor-0080490,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,beat,fs-cor-0080510,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,back,fs-cor-0080530,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,to,fs-cor-0080550,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,their,fs-cor-0080570,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
w,,SD 1.4.40.1,trenches,fs-cor-0080590,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
pc,,SD 1.4.40.1,.,fs-cor-0080600,,,,,,,,1,4,#Coriolanus_Cor #Lartius_Cor #MESSENGERS.X.2_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor #SOLDIERS.VOLSCIAN_Cor,27,
stage,exit,SD 1.4.40.2,,stg-0525.2,"{'#SOLDIERS.VOLSCIAN_Cor', '#Lartius_Cor', '#Coriolanus_Cor', '#SOLDIERS.ROMAN_Cor', '#MESSENGERS.X.2_Cor'}",,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
w,,SD 1.4.40.2,They,fs-cor-0080610,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
c,,, ,,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
w,,SD 1.4.40.2,exit,fs-cor-0080630,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
pc,,SD 1.4.40.2,",",fs-cor-0080640,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
c,,, ,,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
w,,SD 1.4.40.2,with,fs-cor-0080660,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
c,,, ,,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
w,,SD 1.4.40.2,the,fs-cor-0080680,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
c,,, ,,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
w,,SD 1.4.40.2,Volsces,fs-cor-0080700,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
c,,, ,,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
w,,SD 1.4.40.2,following,fs-cor-0080720,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
pc,,SD 1.4.40.2,.,fs-cor-0080730,,,,,,,,1,4,#SENATORS.VOLSCIAN.0.1_Cor,28,
stage,entrance,SD 1.4.40.3,,stg-0525.3,"{'#Coriolanus_Cor', '#SOLDIERS.ROMAN_Cor'}",,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,SD 1.4.40.3,Enter,fs-cor-0080740,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,SD 1.4.40.3,Martius,fs-cor-0080760,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,SD 1.4.40.3,cursing,fs-cor-0080780,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
pc,,SD 1.4.40.3,",",fs-cor-0080790,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,SD 1.4.40.3,with,fs-cor-0080810,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,SD 1.4.40.3,Roman,fs-cor-0080830,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,SD 1.4.40.3,soldiers,fs-cor-0080850,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
pc,,SD 1.4.40.3,.,fs-cor-0080860,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
sp,,,,sp-0526,{'#Coriolanus_Cor'},,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,#Coriolanus_Cor
l,,1.4.41,,ftln-0526,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,#Coriolanus_Cor
w,,1.4.41,All,fs-cor-0080880,,all,#d,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,1.4.41,the,fs-cor-0080900,,the,#d,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,1.4.41,contagion,fs-cor-0080920,,contagion,#n1,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,1.4.41,of,fs-cor-0080940,,of,#acp-p,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,1.4.41,the,fs-cor-0080960,,the,#d,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
w,,1.4.41,south,fs-cor-0080980,,south,#n1,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,#Coriolanus_Cor
c,,, ,,,,,,,,,1,4,#Coriolanus_Cor #SENATORS.VOLSCIAN.0.1_Cor #SOLDIERS.ROMAN_Cor,29,
