tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.30,thee,fs-jn-0054320,,thou,#pno,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.30,for,fs-jn-0054340,,for,#acp-p,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.30,her,fs-jn-0054360,,her,#po,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.30,king,fs-jn-0054380,,king,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
pc,,2.1.30,.,fs-jn-0054390,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.30,Till,fs-jn-0054410,,till,#acp-p,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.30,then,fs-jn-0054430,,then,#av,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
pc,,2.1.30,",",fs-jn-0054440,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.30,fair,fs-jn-0054460,,fair,#j,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.30,boy,fs-jn-0054480,,boy,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
pc,,2.1.30,",",fs-jn-0054490,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
l,,2.1.31,,ftln-0315,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
w,,2.1.31,Will,fs-jn-0054500,,will,#vmb,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.31,I,fs-jn-0054520,,i,#pns,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.31,not,fs-jn-0054540,,not,#xx,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.31,think,fs-jn-0054560,,think,#vvi,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.31,of,fs-jn-0054580,,of,#acp-p,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.31,home,fs-jn-0054600,,home,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
pc,,2.1.31,",",fs-jn-0054610,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.31,but,fs-jn-0054630,,but,#acp-cc,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.31,follow,fs-jn-0054650,,follow,#vvi,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.31,arms,fs-jn-0054670,,arm,#n2,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
pc,,2.1.31,.,fs-jn-0054680,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
sp,,,,sp-0316,{'#Constance_Jn'},,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
l,,2.1.32,,ftln-0316,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
w,,2.1.32,O,fs-jn-0054700,,oh,#uh,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
pc,,2.1.32,",",fs-jn-0054710,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.32,take,fs-jn-0054730,,take,#vvb,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.32,his,fs-jn-0054750,,his,#po,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.32,mother’s,fs-jn-0054770,,mother,#n1g,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.32,thanks,fs-jn-0054790,,thank,#n2,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
pc,,2.1.32,",",fs-jn-0054800,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.32,a,fs-jn-0054820,,a,#d,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.32,widow’s,fs-jn-0054840,,widow,#n1g,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.32,thanks,fs-jn-0054860,,thank,#n2,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
pc,,2.1.32,",",fs-jn-0054870,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
l,,2.1.33,,ftln-0317,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
w,,2.1.33,Till,fs-jn-0054880,,till,#acp-cs,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,your,fs-jn-0054900,,your,#po,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,strong,fs-jn-0054920,,strong,#j,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,hand,fs-jn-0054940,,hand,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,shall,fs-jn-0054960,,shall,#vmb,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,help,fs-jn-0054980,,help,#vvi,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,to,fs-jn-0055000,,to,#acp-cs,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,give,fs-jn-0055020,,give,#vvi,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,him,fs-jn-0055040,,he,#pno,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.33,strength,fs-jn-0055060,,strength,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
l,,2.1.34,,ftln-0318,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
w,,2.1.34,To,fs-jn-0055070,,to,#acp-cs,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.34,make,fs-jn-0055090,,make,#vvi,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.34,a,fs-jn-0055110,,a,#d,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.34,more,fs-jn-0055130,,more,#d-c,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.34,requital,fs-jn-0055150,,requital,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.34,to,fs-jn-0055170,,to,#acp-p,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.34,your,fs-jn-0055190,,your,#po,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.34,love,fs-jn-0055210,,love,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
pc,,2.1.34,.,fs-jn-0055220,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Constance_Jn
sp,,,,sp-0319,{'#Austria_Jn'},,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
l,,2.1.35,,ftln-0319,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
w,,2.1.35,The,fs-jn-0055240,,the,#d,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.35,peace,fs-jn-0055260,,peace,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.35,of,fs-jn-0055280,,of,#acp-p,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.35,heaven,fs-jn-0055300,,heaven,#n1,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.35,is,fs-jn-0055320,,be,#vvz,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.35,theirs,fs-jn-0055340,,they,#png,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.35,that,fs-jn-0055360,,that,#cs,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.35,lift,fs-jn-0055380,,lift,#vvb,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
w,,2.1.35,their,fs-jn-0055400,,their,#po,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,#Austria_Jn
c,,, ,,,,,,,,2,1,#ATTENDANTS.FRENCH_Jn #Arthur_Jn #Austria_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #SOLDIERS.FRENCH_Jn,10,
