tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,1.1.28,The,fs-tn-0004410,,the,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.28,element,fs-tn-0004430,,element,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.28,itself,fs-tn-0004450,,itself,#px,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
pc,,1.1.28,",",fs-tn-0004460,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.28,till,fs-tn-0004480,,till,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.28,seven,fs-tn-0004500,,seven,#crd,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.28,years’,fs-tn-0004520,,year,#n2g,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.28,heat,fs-tn-0004540,,heat,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
pc,,1.1.28,",",fs-tn-0004550,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
l,,1.1.29,,ftln-0029,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
w,,1.1.29,Shall,fs-tn-0004560,,shall,#vmb,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.29,not,fs-tn-0004580,,not,#xx,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.29,behold,fs-tn-0004600,,behold,#vvi,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.29,her,fs-tn-0004620,,her,#po,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.29,face,fs-tn-0004640,,face,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.29,at,fs-tn-0004660,,at,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.29,ample,fs-tn-0004680,,ample,#j,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.29,view,fs-tn-0004700,,view,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
pc,,1.1.29,",",fs-tn-0004710,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
l,,1.1.30,,ftln-0030,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
w,,1.1.30,But,fs-tn-0004720,,but,#acp-cc,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.30,like,fs-tn-0004740,,like,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.30,a,fs-tn-0004760,,a,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.30,cloistress,fs-tn-0004780,,cloistress,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.30,she,fs-tn-0004800,,she,#pns,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.30,will,fs-tn-0004820,,will,#vmb,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.30,veilèd,fs-tn-0004840,,veil,#vvn,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.30,walk,fs-tn-0004860,,walk,#vvi,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
pc,,1.1.30,",",fs-tn-0004870,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
l,,1.1.31,,ftln-0031,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
w,,1.1.31,And,fs-tn-0004880,,and,#cc,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.31,water,fs-tn-0004900,,water,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.31,once,fs-tn-0004920,,once,#acp-av,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.31,a,fs-tn-0004940,,a,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.31,day,fs-tn-0004960,,day,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.31,her,fs-tn-0004980,,her,#po,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.31,chamber,fs-tn-0005000,,chamber,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.31,round,fs-tn-0005020,,round,#av_j,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
l,,1.1.32,,ftln-0032,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
w,,1.1.32,With,fs-tn-0005030,,with,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.32,eye-offending,fs-tn-0005050,,eye-offending,#j,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.32,brine,fs-tn-0005070,,brine,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
pc,,1.1.32,—,fs-tn-0005080,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
w,,1.1.32,all,fs-tn-0005090,,all,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.32,this,fs-tn-0005110,,this,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.32,to,fs-tn-0005130,,to,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.32,season,fs-tn-0005150,,season,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
l,,1.1.33,,ftln-0033,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
w,,1.1.33,A,fs-tn-0005160,,a,#d,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.33,brother’s,fs-tn-0005180,,brother,#n1g,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.33,dead,fs-tn-0005200,,dead,#j,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.33,love,fs-tn-0005220,,love,#n1,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
pc,,1.1.33,",",fs-tn-0005230,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.33,which,fs-tn-0005250,,which,#crq-r,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.33,she,fs-tn-0005270,,she,#pns,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.33,would,fs-tn-0005290,,will,#vmd,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.33,keep,fs-tn-0005310,,keep,#vvi,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.33,fresh,fs-tn-0005330,,fresh,#j,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
l,,1.1.34,,ftln-0034,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
w,,1.1.34,And,fs-tn-0005340,,and,#cc,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.34,lasting,fs-tn-0005360,,last,#vvg,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.34,in,fs-tn-0005380,,in,#acp-p,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.34,her,fs-tn-0005400,,her,#po,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
w,,1.1.34,sad,fs-tn-0005420,,sad,#j,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,#ATTENDANTS.ORSINO.Valentine_TN
c,,, ,,,,,,,,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,2,
