tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
w,,2.2.137,honest,fs-mv-0117680,,honest,#j,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
lb,,2.2.138,,ftln-0707,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
w,,2.2.138,old,fs-mv-0117690,,old,#j,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,man,fs-mv-0117710,,man,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
pc,,2.2.138,",",fs-mv-0117720,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,and,fs-mv-0117740,,and,#cc,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,though,fs-mv-0117760,,though,#cs,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,I,fs-mv-0117780,,i,#pns,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,say,fs-mv-0117800,,say,#vvb,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,it,fs-mv-0117820,,it,#pn,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
pc,,2.2.138,",",fs-mv-0117830,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,though,fs-mv-0117850,,though,#cs,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,old,fs-mv-0117870,,old,#j,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,man,fs-mv-0117890,,man,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.138,yet,fs-mv-0117910,,yet,#av,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
lb,,2.2.139,,ftln-0708,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
w,,2.2.139,poor,fs-mv-0117920,,poor,#j,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.139,man,fs-mv-0117940,,man,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
pc,,2.2.139,",",fs-mv-0117950,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.139,my,fs-mv-0117970,,my,#po,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.139,father,fs-mv-0117990,,father,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
pc,,2.2.139,—,fs-mv-0118000,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
sp,,,,sp-0709,{'#Bassanio_MV'},,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
p,,,,p-0709,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
lb,,2.2.140,,ftln-0709,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
w,,2.2.140,One,fs-mv-0118020,,one,#crd,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.140,speak,fs-mv-0118040,,speak,#vvb,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.140,for,fs-mv-0118060,,for,#acp-p,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.140,both,fs-mv-0118080,,both,#d,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
pc,,2.2.140,.,fs-mv-0118090,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.140,What,fs-mv-0118110,,what,#crq-q,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.140,would,fs-mv-0118130,,will,#vmd,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.140,you,fs-mv-0118150,,you,#pn,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
pc,,2.2.140,?,fs-mv-0118160,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
sp,,,,sp-0710,{'#LanceletGobbo_MV'},,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
p,,,,p-0710,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
lb,,2.2.141,,ftln-0710,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
w,,2.2.141,Serve,fs-mv-0118180,,serve,#vvb,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.141,you,fs-mv-0118200,,you,#pn,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
pc,,2.2.141,",",fs-mv-0118210,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.141,sir,fs-mv-0118230,,sir,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
pc,,2.2.141,.,fs-mv-0118240,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#LanceletGobbo_MV
sp,,,,sp-0711,{'#OldGobbo_MV'},,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
p,,,,p-0711,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
lb,,2.2.142,,ftln-0711,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
w,,2.2.142,That,fs-mv-0118260,,that,#d,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.142,is,fs-mv-0118280,,be,#vvz,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.142,the,fs-mv-0118300,,the,#d,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.142,very,fs-mv-0118320,,very,#j,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.142,defect,fs-mv-0118340,,defect,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.142,of,fs-mv-0118360,,of,#acp-p,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.142,the,fs-mv-0118380,,the,#d,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.142,matter,fs-mv-0118400,,matter,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
pc,,2.2.142,",",fs-mv-0118410,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.142,sir,fs-mv-0118430,,sir,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
pc,,2.2.142,.,fs-mv-0118440,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#OldGobbo_MV
sp,,,,sp-0712,{'#Bassanio_MV'},,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
stage,delivery,SD 2.2.143.0,,stg-0712.0,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
pc,,SD 2.2.143.0,",",fs-mv-0118460,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,SD 2.2.143.0,to,fs-mv-0118480,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,SD 2.2.143.0,Lancelet,fs-mv-0118500,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
l,,2.2.143,,ftln-0712,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
w,,2.2.143,I,fs-mv-0118510,,i,#pns,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.143,know,fs-mv-0118530,,know,#vvb,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.143,thee,fs-mv-0118550,,thou,#pno,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.143,well,fs-mv-0118570,,well,#av,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
pc,,2.2.143,.,fs-mv-0118580,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.143,Thou,fs-mv-0118600,,thou,#pns,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.143,hast,fs-mv-0118620,,have,#vv2,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.143,obtained,fs-mv-0118640,,obtain,#vvn,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.143,thy,fs-mv-0118660,,thy,#po,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.143,suit,fs-mv-0118680,,suit,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
pc,,2.2.143,.,fs-mv-0118690,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
l,,2.2.144,,ftln-0713,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
w,,2.2.144,Shylock,fs-mv-0118700,,Shylock,#n1-nn,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.144,thy,fs-mv-0118720,,thy,#po,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.144,master,fs-mv-0118740,,master,#n1,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
c,,, ,,,,,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,
w,,2.2.144,spoke,fs-mv-0118760,,speak,#vvd,,,,2,2,#ATTENDANTS.BASSANIO.2_MV #ATTENDANTS.BASSANIO.Leonardo_MV #Bassanio_MV #LanceletGobbo_MV #OldGobbo_MV,18,#Bassanio_MV
