tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.29,hast,fs-mnd-0004720,,have,#vv2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.29,given,fs-mnd-0004740,,give,#vvn,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.29,her,fs-mnd-0004760,,her,#po,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.29,rhymes,fs-mnd-0004780,,rhyme,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.30,,ftln-0030,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.30,And,fs-mnd-0004790,,and,#cc,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.30,interchanged,fs-mnd-0004810,,interchange,#vvn,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.30,love,fs-mnd-0004830,,love,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.30,tokens,fs-mnd-0004850,,token,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.30,with,fs-mnd-0004870,,with,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.30,my,fs-mnd-0004890,,my,#po,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.30,child,fs-mnd-0004910,,child,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.30,.,fs-mnd-0004920,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.31,,ftln-0031,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.31,Thou,fs-mnd-0004930,,thou,#pns,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.31,hast,fs-mnd-0004950,,have,#vv2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.31,by,fs-mnd-0004970,,by,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.31,moonlight,fs-mnd-0004990,,moonlight,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.31,at,fs-mnd-0005010,,at,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.31,her,fs-mnd-0005030,,her,#po,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.31,window,fs-mnd-0005050,,window,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.31,sung,fs-mnd-0005070,,sing,#vvn,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.32,,ftln-0032,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.32,With,fs-mnd-0005080,,with,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.32,feigning,fs-mnd-0005100,,feign,#j_vg,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.32,voice,fs-mnd-0005120,,voice,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.32,verses,fs-mnd-0005140,,verse,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.32,of,fs-mnd-0005160,,of,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.32,feigning,fs-mnd-0005180,,feign,#vvg,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.32,love,fs-mnd-0005200,,love,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.33,,ftln-0033,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.33,And,fs-mnd-0005210,,and,#cc,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.33,stol’n,fs-mnd-0005230,,steal,#vvn,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.33,the,fs-mnd-0005250,,the,#d,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.33,impression,fs-mnd-0005270,,impression,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.33,of,fs-mnd-0005290,,of,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.33,her,fs-mnd-0005310,,her,#po,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.33,fantasy,fs-mnd-0005330,,fantasy,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.34,,ftln-0034,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.34,With,fs-mnd-0005340,,with,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.34,bracelets,fs-mnd-0005360,,bracelet,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.34,of,fs-mnd-0005380,,of,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.34,thy,fs-mnd-0005400,,thy,#po,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.34,hair,fs-mnd-0005420,,hair,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.34,",",fs-mnd-0005430,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.34,rings,fs-mnd-0005450,,ring,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.34,",",fs-mnd-0005460,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.34,gauds,fs-mnd-0005480,,gaud,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.34,",",fs-mnd-0005490,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.34,conceits,fs-mnd-0005510,,conceit,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.34,",",fs-mnd-0005520,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.35,,ftln-0035,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.35,Knacks,fs-mnd-0005530,,knack,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.35,",",fs-mnd-0005540,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.35,trifles,fs-mnd-0005560,,trifle,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.35,",",fs-mnd-0005570,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.35,nosegays,fs-mnd-0005590,,nosegay,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.35,",",fs-mnd-0005600,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.35,sweetmeats,fs-mnd-0005620,,sweetmeat,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.35,—,fs-mnd-0005630,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.35,messengers,fs-mnd-0005640,,messenger,#n2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.36,,ftln-0036,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.36,Of,fs-mnd-0005650,,of,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.36,strong,fs-mnd-0005670,,strong,#j,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.36,prevailment,fs-mnd-0005690,,prevailment,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.36,in,fs-mnd-0005710,,in,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.36,unhardened,fs-mnd-0005730,,unhardened,#j_vn,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.36,youth,fs-mnd-0005750,,youth,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.36,.,fs-mnd-0005760,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.37,,ftln-0037,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.37,With,fs-mnd-0005770,,with,#acp-p,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.37,cunning,fs-mnd-0005790,,cunning,#n1_j,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.37,hast,fs-mnd-0005810,,have,#vv2,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.37,thou,fs-mnd-0005830,,thou,#pns,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.37,filched,fs-mnd-0005850,,filch,#vvn,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.37,my,fs-mnd-0005870,,my,#po,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.37,daughter’s,fs-mnd-0005890,,daughter,#n1g,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.37,heart,fs-mnd-0005910,,heart,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
pc,,1.1.37,",",fs-mnd-0005920,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
l,,1.1.38,,ftln-0038,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
w,,1.1.38,Turned,fs-mnd-0005930,,turn,#vvn,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.38,her,fs-mnd-0005950,,her,#po,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
w,,1.1.38,obedience,fs-mnd-0005970,,obedience,#n1,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
c,,, ,,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,
pc,,1.1.38,(,fs-mnd-0005990,,,,,,,1,1,#ATTENDANTS_MND #Demetrius_MND #Egeus_MND #Hermia_MND #Hippolyta_MND #Lysander_MND #Theseus_MND,3,#Egeus_MND
