tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,2.3.186,hand,fs-aww-0171180,,hand,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
pc,,2.3.186,",",fs-aww-0171190,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
l,,2.3.187,,ftln-1079,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
w,,2.3.187,And,fs-aww-0171200,,and,#cc,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,tell,fs-aww-0171220,,tell,#vvb,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,her,fs-aww-0171240,,she,#pno,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,she,fs-aww-0171260,,she,#pns,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,is,fs-aww-0171280,,be,#vvz,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,thine,fs-aww-0171300,,thou,#png,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
pc,,2.3.187,",",fs-aww-0171310,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,to,fs-aww-0171330,,to,#acp-p,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,whom,fs-aww-0171350,,who,#crq-ro,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,I,fs-aww-0171370,,i,#pns,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.187,promise,fs-aww-0171390,,promise,#vvb,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
l,,2.3.188,,ftln-1080,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
w,,2.3.188,A,fs-aww-0171400,,a,#d,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.188,counterpoise,fs-aww-0171420,,counterpoise,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
pc,,2.3.188,",",fs-aww-0171430,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.188,if,fs-aww-0171450,,if,#cs,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.188,not,fs-aww-0171470,,not,#xx,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.188,to,fs-aww-0171490,,to,#acp-p,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.188,thy,fs-aww-0171510,,thy,#po,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.188,estate,fs-aww-0171530,,estate,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
pc,,2.3.188,",",fs-aww-0171540,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
l,,2.3.189,,ftln-1081,,,,I,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
w,,2.3.189,A,fs-aww-0171550,,a,#d,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.189,balance,fs-aww-0171570,,balance,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.189,more,fs-aww-0171590,,more,#av-c_d,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.189,replete,fs-aww-0171610,,replete,#j,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
pc,,2.3.189,.,fs-aww-0171620,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
sp,,,,sp-1082,{'#Bertram_AWW'},,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#Bertram_AWW
l,,2.3.190,,ftln-1082,,,,F,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#Bertram_AWW
w,,2.3.190,I,fs-aww-0171640,,i,#pns,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.190,take,fs-aww-0171660,,take,#vvb,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.190,her,fs-aww-0171680,,her,#po,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.190,hand,fs-aww-0171700,,hand,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#Bertram_AWW
pc,,2.3.190,.,fs-aww-0171710,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#Bertram_AWW
sp,,,,sp-1083,{'#King_AWW'},,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
l,,2.3.191,,ftln-1083,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
w,,2.3.191,Good,fs-aww-0171730,,good,#j,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.191,fortune,fs-aww-0171750,,fortune,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.191,and,fs-aww-0171770,,and,#cc,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.191,the,fs-aww-0171790,,the,#d,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.191,favor,fs-aww-0171810,,favour,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.191,of,fs-aww-0171830,,of,#acp-p,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.191,the,fs-aww-0171850,,the,#d,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.191,King,fs-aww-0171870,,king,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
l,,2.3.192,,ftln-1084,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
w,,2.3.192,Smile,fs-aww-0171880,,smile,#vvb,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.192,upon,fs-aww-0171900,,upon,#acp-p,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.192,this,fs-aww-0171920,,this,#d,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.192,contract,fs-aww-0171940,,contract,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
pc,,2.3.192,",",fs-aww-0171950,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.192,whose,fs-aww-0171970,,who,#crq-rg,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
c,,, ,,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,
w,,2.3.192,ceremony,fs-aww-0171990,,ceremony,#n1,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
l,,2.3.193,,ftln-1085,,,,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
w,,2.3.193,Shall,fs-aww-0172000,,shall,#vmb,,,,,2,3,#ATTENDANTS.KING_AWW #Bertram_AWW #Helen_AWW #King_AWW #LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW #Lafew_AWW #Parolles_AWW,30,#King_AWW
