tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.111,some,fs-2h4-0161310,,some,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.111,of,fs-2h4-0161330,,of,#acp-p,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.111,the,fs-2h4-0161350,,the,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.111,King’s,fs-2h4-0161370,,king,#n1g,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.111,blood,fs-2h4-0161390,,blood,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.111,spilt,fs-2h4-0161410,,spill,#vvn,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,2.2.111,.,fs-2h4-0161420,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,,”,fs-2h4--0011e,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
pc,,,“,fs-2h4--0012s,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.111,How,fs-2h4-0161440,,how,#crq-q,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
lb,,2.2.112,,ftln-0963,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
w,,2.2.112,comes,fs-2h4-0161450,,come,#vvz,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,that,fs-2h4-0161470,,that,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,2.2.112,?,fs-2h4-0161480,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,,”,fs-2h4--0012e,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,says,fs-2h4-0161500,,say,#vvz,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,he,fs-2h4-0161520,,he,#pns,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,that,fs-2h4-0161540,,that,#cs,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,takes,fs-2h4-0161560,,take,#vvz,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,upon,fs-2h4-0161580,,upon,#acp-p,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,him,fs-2h4-0161600,,he,#pno,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,not,fs-2h4-0161620,,not,#xx,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.112,to,fs-2h4-0161640,,to,#acp-cs,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
lb,,2.2.113,,ftln-0964,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
w,,2.2.113,conceive,fs-2h4-0161650,,conceive,#vvi,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,2.2.113,.,fs-2h4-0161660,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.113,The,fs-2h4-0161680,,the,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.113,answer,fs-2h4-0161700,,answer,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.113,is,fs-2h4-0161720,,be,#vvz,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.113,as,fs-2h4-0161740,,as,#acp-av,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.113,ready,fs-2h4-0161760,,ready,#j,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.113,as,fs-2h4-0161780,,as,#acp-cs,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.113,a,fs-2h4-0161800,,a,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.113,borrower’s,fs-2h4-0161820,,borrower,#n1g,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
lb,,2.2.114,,ftln-0965,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
w,,2.2.114,cap,fs-2h4-0161830,,cap,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,2.2.114,:,fs-2h4-0161840,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
pc,,,“,fs-2h4--0013s,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.114,I,fs-2h4-0161860,,i,#pns,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.114,am,fs-2h4-0161880,,be,#vvm,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.114,the,fs-2h4-0161900,,the,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.114,King’s,fs-2h4-0161920,,king,#n1g,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.114,poor,fs-2h4-0161940,,poor,#j,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.114,cousin,fs-2h4-0161960,,cousin,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,2.2.114,",",fs-2h4-0161970,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.114,sir,fs-2h4-0161990,,sir,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,2.2.114,.,fs-2h4-0162000,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#Poins_1H4
pc,,,”,fs-2h4--0013e,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
sp,,,,sp-0966,{'#HenryV_H5'},,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
p,,,,p-0966,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
lb,,2.2.115,,ftln-0966,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
w,,2.2.115,Nay,fs-2h4-0162020,,nay,#uh,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
pc,,2.2.115,",",fs-2h4-0162030,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,they,fs-2h4-0162050,,they,#pns,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,will,fs-2h4-0162070,,will,#vmb,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,be,fs-2h4-0162090,,be,#vvi,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,kin,fs-2h4-0162110,,kin,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,to,fs-2h4-0162130,,to,#acp-p,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,us,fs-2h4-0162150,,we,#pno,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
pc,,2.2.115,",",fs-2h4-0162160,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,or,fs-2h4-0162180,,or,#cc,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,they,fs-2h4-0162200,,they,#pns,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,will,fs-2h4-0162220,,will,#vmb,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,fetch,fs-2h4-0162240,,fetch,#vvi,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.115,it,fs-2h4-0162260,,it,#pn,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
lb,,2.2.116,,ftln-0967,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
w,,2.2.116,from,fs-2h4-0162270,,from,#acp-p,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.116,Japheth,fs-2h4-0162290,,Japhet,#n1-nn,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
pc,,2.2.116,.,fs-2h4-0162300,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.116,But,fs-2h4-0162320,,but,#acp-cc,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.116,to,fs-2h4-0162340,,to,#acp-p,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.116,the,fs-2h4-0162360,,the,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.116,letter,fs-2h4-0162380,,letter,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
pc,,2.2.116,:,fs-2h4-0162390,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
stage,delivery,,,stg-0967,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,SD 2.2.116,Reads,fs-2h4-0162410,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
pc,,SD 2.2.116,.,fs-2h4-0162420,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
q,letter,,,q-0967,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.116,Sir,fs-2h4-0162440,,sir,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.116,John,fs-2h4-0162460,,John,#n1-nn,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
lb,,2.2.117,,ftln-0968,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
w,,2.2.117,Falstaff,fs-2h4-0162470,,Falstaff,#n1-nn,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
pc,,2.2.117,",",fs-2h4-0162480,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,knight,fs-2h4-0162500,,knight,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
pc,,2.2.117,",",fs-2h4-0162510,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,to,fs-2h4-0162530,,to,#acp-p,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,the,fs-2h4-0162550,,the,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,son,fs-2h4-0162570,,son,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,of,fs-2h4-0162590,,of,#acp-p,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,the,fs-2h4-0162610,,the,#d,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,King,fs-2h4-0162630,,king,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,nearest,fs-2h4-0162650,,near,#av-s_j,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.117,his,fs-2h4-0162670,,his,#po,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
lb,,2.2.118,,ftln-0969,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
w,,2.2.118,father,fs-2h4-0162680,,father,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
pc,,2.2.118,",",fs-2h4-0162690,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.118,Harry,fs-2h4-0162710,,Harry,#n1-nn,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
w,,2.2.118,Prince,fs-2h4-0162730,,prince,#n1,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,#HenryV_H5
c,,, ,,,,,,,,2,2,#Bardolph_1H4 #HenryV_H5 #Poins_1H4 #SERVANTS.FALSTAFF.1_2H4,24,
