tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,1.1.25,all,fs-h8-0009060,,all,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.25,in,fs-h8-0009080,,in,#acp-p,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.25,gold,fs-h8-0009100,,gold,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.25,",",fs-h8-0009110,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.25,like,fs-h8-0009130,,like,#acp-p,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.25,heathen,fs-h8-0009150,,heathen,#j,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.25,gods,fs-h8-0009170,,god,#n2,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.25,",",fs-h8-0009180,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.26,,ftln-0058,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.26,Shone,fs-h8-0009190,,shine,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.26,down,fs-h8-0009210,,down,#acp-av,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.26,the,fs-h8-0009230,,the,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.26,English,fs-h8-0009250,,English,#j-nn,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.26,",",fs-h8-0009260,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.26,and,fs-h8-0009280,,and,#cc,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.26,tomorrow,fs-h8-0009300,,tomorrow,#av_n,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.26,they,fs-h8-0009320,,they,#pns,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.27,,ftln-0059,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.27,Made,fs-h8-0009330,,make,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.27,Britain,fs-h8-0009350,,Britain,#n1-nn,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.27,India,fs-h8-0009370,,India,#n1-nn,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.27,:,fs-h8-0009380,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.27,every,fs-h8-0009400,,every,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.27,man,fs-h8-0009420,,man,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.27,that,fs-h8-0009440,,that,#cs,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.27,stood,fs-h8-0009460,,stand,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.28,,ftln-0060,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.28,Showed,fs-h8-0009470,,show,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.28,like,fs-h8-0009490,,like,#acp-p,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.28,a,fs-h8-0009510,,a,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.28,mine,fs-h8-0009530,,i,#png,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.28,.,fs-h8-0009540,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.28,Their,fs-h8-0009560,,their,#po,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.28,dwarfish,fs-h8-0009580,,dwarfish,#j,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.28,pages,fs-h8-0009600,,page,#n2,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.28,were,fs-h8-0009620,,be,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.29,,ftln-0061,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.29,As,fs-h8-0009630,,as,#acp-cs,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.29,cherubins,fs-h8-0009650,,cherubin,#n2,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.29,",",fs-h8-0009660,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.29,all,fs-h8-0009680,,all,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.29,gilt,fs-h8-0009700,,gild,#vvn,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.29,.,fs-h8-0009710,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.29,The,fs-h8-0009730,,the,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.29,madams,fs-h8-0009750,,madam,#n2,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.29,too,fs-h8-0009770,,too,#av,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.29,",",fs-h8-0009780,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.30,,ftln-0062,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.30,Not,fs-h8-0009790,,not,#xx,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.30,used,fs-h8-0009810,,use,#vvn,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.30,to,fs-h8-0009830,,to,#acp-cs,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.30,toil,fs-h8-0009850,,toil,#vvi,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.30,",",fs-h8-0009860,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.30,did,fs-h8-0009880,,do,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.30,almost,fs-h8-0009900,,almost,#av,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.30,sweat,fs-h8-0009920,,sweat,#vvi,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.30,to,fs-h8-0009940,,to,#acp-cs,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.30,bear,fs-h8-0009960,,bear,#vvi,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.31,,ftln-0063,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.31,The,fs-h8-0009970,,the,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.31,pride,fs-h8-0009990,,pride,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.31,upon,fs-h8-0010010,,upon,#acp-p,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.31,them,fs-h8-0010030,,they,#pno,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.31,",",fs-h8-0010040,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.31,that,fs-h8-0010060,,that,#cs,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.31,their,fs-h8-0010080,,their,#po,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.31,very,fs-h8-0010100,,very,#j,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.31,labor,fs-h8-0010120,,labour,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.32,,ftln-0064,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.32,Was,fs-h8-0010130,,be,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.32,to,fs-h8-0010150,,to,#acp-p,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.32,them,fs-h8-0010170,,they,#pno,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.32,as,fs-h8-0010190,,as,#acp-p,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.32,a,fs-h8-0010210,,a,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.32,painting,fs-h8-0010230,,paint,#n1_vg,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.32,.,fs-h8-0010240,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.32,Now,fs-h8-0010260,,now,#av,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.32,this,fs-h8-0010280,,this,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.32,masque,fs-h8-0010300,,mask,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.33,,ftln-0065,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.33,Was,fs-h8-0010310,,be,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.33,cried,fs-h8-0010330,,cry,#vvn,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.33,incomparable,fs-h8-0010350,,incomparable,#j,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.33,;,fs-h8-0010360,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.33,and,fs-h8-0010380,,and,#cc,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.33,th’,fs-h8-0010400,,the,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.33,ensuing,fs-h8-0010420,,ensue,#j_vg,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.33,night,fs-h8-0010440,,night,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.34,,ftln-0066,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.34,Made,fs-h8-0010450,,make,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.34,it,fs-h8-0010470,,it,#pn,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.34,a,fs-h8-0010490,,a,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.34,fool,fs-h8-0010510,,fool,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.34,and,fs-h8-0010530,,and,#cc,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.34,beggar,fs-h8-0010550,,beggar,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.34,.,fs-h8-0010560,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.34,The,fs-h8-0010580,,the,#d,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.34,two,fs-h8-0010600,,two,#crd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.34,kings,fs-h8-0010620,,king,#n2,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.34,",",fs-h8-0010630,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.35,,ftln-0067,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.35,Equal,fs-h8-0010640,,equal,#j,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.35,in,fs-h8-0010660,,in,#acp-p,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.35,luster,fs-h8-0010680,,lustre,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.35,",",fs-h8-0010690,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.35,were,fs-h8-0010710,,be,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.35,now,fs-h8-0010730,,now,#av,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.35,best,fs-h8-0010750,,best,#j-s,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.35,",",fs-h8-0010760,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.35,now,fs-h8-0010780,,now,#av,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.35,worst,fs-h8-0010800,,worst,#j-s,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.35,",",fs-h8-0010810,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.36,,ftln-0068,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
w,,1.1.36,As,fs-h8-0010820,,as,#acp-cs,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.36,presence,fs-h8-0010840,,presence,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.36,did,fs-h8-0010860,,do,#vvd,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.36,present,fs-h8-0010880,,present,#vvi,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.36,them,fs-h8-0010900,,they,#pno,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
pc,,1.1.36,:,fs-h8-0010910,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.36,him,fs-h8-0010930,,he,#pno,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.36,in,fs-h8-0010950,,in,#acp-p,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
c,,, ,,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,
w,,1.1.36,eye,fs-h8-0010970,,eye,#n1,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
l,,1.1.37,,ftln-0069,,,,,,,,1,1,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,3,#Norfolk_H8
